country,city,lat,lng,population
Croatia,Osijek,45.5603,18.6703,96313.0
Croatia,Sesvete,45.8311,16.1164,70800.0
Croatia,Zadar,44.117,15.2355,70779.0
Croatia,Velika Gorica,45.7,16.0667,61075.0
Croatia,Pula,44.8703,13.8456,52220.0
Croatia,Karlovac,45.4931,15.5558,49377.0
Croatia,Varaždin,46.3081,16.3378,43782.0
Croatia,Šibenik,43.7339,15.8956,42599.0
Croatia,Dubrovnik,42.6403,18.1083,41562.0
Croatia,Sisak,45.4872,16.3761,40121.0
Croatia,Kaštel Stari,43.55,16.35,37794.0
Croatia,Samobor,45.8011,15.711,37435.0
Croatia,Bjelovar,45.8989,16.8422,36316.0
Croatia,Vinkovci,45.2833,18.8,30842.0
Croatia,Koprivnica,46.15,16.8167,28580.0
Croatia,Čakovec,46.3833,16.4333,27122.0
Croatia,Zaprešić,45.85,15.8,24133.0
Croatia,Solin,43.5394,16.4831,23926.0
Croatia,Ðakovo,45.3083,18.4106,23577.0
Croatia,Sinj,43.7017,16.6369,23452.0
Croatia,Vukovar,45.35,19.0033,23175.0
Croatia,Požega,45.3314,17.6744,22294.0
Croatia,Petrinja,45.4375,16.29,19950.0
Croatia,Kutina,45.4791,16.7768,19601.0
Croatia,Virovitica,45.8333,17.3833,19302.0
Croatia,Križevci,46.0333,16.5333,18949.0
Croatia,Sveta Nedjelja,45.8,15.7833,18221.0
Croatia,Dugo Selo,45.8,16.2333,17676.0
Croatia,Slavonski Brod,45.1553,18.0144,16681.0
Croatia,Poreč,45.2272,13.5952,16607.0
Croatia,Viškovo,45.3759,14.3789,16084.0
Croatia,Metković,43.05,17.65,15235.0
Croatia,Sveti Ivan Zelina,45.95,16.2333,14602.0
Croatia,Jastrebarsko,45.6667,15.65,14562.0
Croatia,Našice,45.4833,18.1,14291.0
Croatia,Omiš,43.4458,16.6883,14139.0
Croatia,Makarska,43.2931,17.02,13301.0
Croatia,Ivanić-Grad,45.7081,16.3947,12982.0
Croatia,Vrbovec,45.8833,16.4333,12981.0
Croatia,Rovinj,45.0833,13.6333,12968.0
Croatia,Ivanec,46.2167,16.1167,12723.0
Croatia,Umag,45.4336,13.5172,12699.0
Croatia,Trogir,43.5167,16.25,12393.0
Croatia,Ogulin,45.2669,15.2248,12246.0
Croatia,Novi Marof,46.1667,16.3333,11795.0
Croatia,Nova Gradiška,45.25,17.3833,11690.0
Croatia,Knin,44.0333,16.1833,11633.0
Croatia,Krapina,46.1589,15.8744,11530.0
Croatia,Slatina,45.7,17.7,11503.0
Croatia,Gospić,44.5469,15.3744,11502.0
Croatia,Novska,45.3333,16.9833,11137.0
Croatia,Nedelišće,46.38,16.39,11017.0
Croatia,Matulji,45.3667,14.3167,10773.0
Croatia,Brdovec,45.8703,15.7644,10737.0
Croatia,Opatija,45.3347,14.3069,10619.0
Croatia,Labin,45.0833,14.1167,10424.0
Croatia,Podstrana,43.48,16.58,10403.0
Croatia,Popovača,45.5697,16.625,10255.0
Croatia,Duga Resa,45.4472,15.4958,10212.0
Croatia,Kastav,45.3726,14.349,10202.0
Croatia,Daruvar,45.6,17.2167,10105.0
Croatia,Crikvenica,45.1737,14.6924,9980.0
Croatia,Valpovo,45.65,18.4167,9784.0
Croatia,Benkovac,44.0344,15.6128,9680.0
Croatia,Čepin,45.5236,18.5633,9665.0
Croatia,Županja,45.0667,18.7,9153.0
Croatia,Imotski,43.45,17.2167,9153.0
Croatia,Pleternica,45.2864,17.8019,9138.0
Croatia,Belišće,45.6825,18.4069,8884.0
Croatia,Zabok,46.05,15.9667,8656.0
Croatia,Vodice,43.7506,15.7789,8649.0
Croatia,Garešnica,45.5742,16.9408,8624.0
Croatia,Pazin,45.2392,13.9386,8279.0
Czechia,Prague,50.0875,14.4214,1384732.0
Czechia,Brno,49.1925,16.6083,400566.0
Czechia,Ostrava,49.8356,18.2925,284765.0
Czechia,Plzeň,49.7475,13.3775,185599.0
Czechia,Liberec,50.7667,15.0667,107982.0
Czechia,Olomouc,49.5939,17.2508,102293.0
Czechia,České Budějovice,48.9747,14.4747,97377.0
Czechia,Hradec Králové,50.2092,15.8322,93906.0
Czechia,Pardubice,50.0386,15.7792,92362.0
Czechia,Ústí nad Labem,50.6583,14.0417,91342.0
Czechia,Zlín,49.2331,17.6669,74255.0
Czechia,Havířov,49.7831,18.4228,69694.0
Czechia,Kladno,50.1431,14.1053,69078.0
Czechia,Most,50.5031,13.6367,63882.0
Czechia,Opava,49.9381,17.9044,55600.0
Czechia,Jihlava,49.4003,15.5906,53986.0
Czechia,Frýdek-Místek,49.6856,18.3506,53938.0
Czechia,Teplice,50.6444,13.8319,50959.0
Czechia,Karviná,49.8542,18.5428,49724.0
Czechia,Karlovy Vary,50.2306,12.8725,49353.0
Czechia,Chomutov,50.4611,13.4167,47023.0
Czechia,Děčín,50.7736,14.1961,46799.0
Czechia,Mladá Boleslav,50.4125,14.9044,46428.0
Czechia,Jablonec nad Nisou,50.7244,15.1681,46226.0
Czechia,Prostějov,49.4722,17.1106,43563.0
Czechia,Přerov,49.4556,17.4511,41661.0
Czechia,Česká Lípa,50.6886,14.5386,37483.0
Czechia,Třebíč,49.215,15.8817,34797.0
Czechia,Tábor,49.4144,14.6578,34370.0
Czechia,Třinec,49.6778,18.6728,34266.0
Czechia,Znojmo,48.8556,16.0489,34160.0
Czechia,Kolín,50.0281,15.2006,33229.0
Czechia,Příbram,49.6883,14.0092,32992.0
Czechia,Cheb,50.0794,12.3706,32825.0
Czechia,Písek,49.3089,14.1475,30986.0
Czechia,Trutnov,50.5606,15.9131,29584.0
Czechia,Kroměříž,49.2989,17.3931,28089.0
Czechia,Orlová,49.8453,18.4303,27794.0
Czechia,Líšeň,49.2075,16.6861,26266.0
Czechia,Břevnov,50.0844,14.3631,25756.0
Czechia,Vsetín,49.3386,17.9961,25255.0
Czechia,Šumperk,49.9653,16.9706,24969.0
Czechia,Uherské Hradiště,49.0697,17.4597,24933.0
Czechia,Břeclav,48.7589,16.8819,24863.0
Czechia,Bystrc,49.2247,16.5239,24655.0
Czechia,Havlíčkŭv Brod,49.6078,15.5808,23746.0
Czechia,Hodonín,48.8489,17.1325,23657.0
Czechia,Chrudim,49.9511,15.7956,23441.0
Czechia,Český Těšín,49.7461,18.6261,23282.0
Czechia,Nový Jičín,49.5944,18.0103,22993.0
Czechia,Litoměřice,50.5342,14.1328,22983.0
Czechia,Klatovy,49.3953,13.295,22938.0
Czechia,Valašské Meziříčí,49.4717,17.9711,22833.0
Czechia,Krnov,50.0906,17.6986,22716.0
Czechia,Strakonice,49.2614,13.9025,22522.0
Czechia,Litvínov,50.6008,13.6111,22512.0
Czechia,Sokolov,50.1814,12.6403,22155.0
Czechia,Kopřivnice,49.5994,18.1447,21604.0
Czechia,Kutná Hora,49.9483,15.2683,21556.0
Czechia,Beroun,49.9642,14.0739,21272.0
Czechia,Jindřichŭv Hradec,49.1442,15.0031,20747.0
Czechia,Žďár nad Sázavou,49.5628,15.9392,20525.0
Czechia,Bohumín,49.9042,18.3575,20519.0
Czechia,Vyškov,49.2775,16.9989,20498.0
Czechia,Mělník,50.3519,14.475,20350.0
Czechia,Blansko,49.3631,16.6431,20185.0
Czechia,Brandýs nad Labem-Stará Boleslav,50.1894,14.6672,20073.0
Czechia,Náchod,50.4169,16.1631,20036.0
Czechia,Jirkov,50.5003,13.4419,19323.0
Czechia,Žatec,50.33,13.5444,19046.0
Czechia,Kralupy nad Vltavou,50.2408,14.3067,18782.0
Czechia,Kadaň,50.3761,13.2714,18165.0
Czechia,Louny,50.3572,13.7969,18053.0
Czechia,Hranice,49.5525,17.7683,18024.0
Czechia,Otrokovice,49.21,17.5308,17597.0
Czechia,Benešov,49.7828,14.6886,17035.0
Czechia,Říčany,49.9919,14.6556,16955.0
Czechia,Slaný,50.2306,14.0869,16740.0
Czechia,Uherský Brod,49.025,17.6472,16444.0
Czechia,Pelhřimov,49.4314,15.2233,16420.0
Czechia,Jičín,50.4367,15.3517,16230.0
Czechia,Neratovice,50.2594,14.5178,16217.0
Czechia,Rožnov pod Radhoštěm,49.4586,18.1431,16151.0
Czechia,Svitavy,49.7556,16.4694,16108.0
Czechia,Ostrov,50.3083,12.9478,15825.0
Czechia,Rakovník,50.1039,13.7333,15739.0
Czechia,Šumbark,49.7986,18.4147,15668.0
Czechia,Nymburk,50.1861,15.0417,15510.0
Czechia,Dvůr Králové nad Labem,50.4331,15.8122,15339.0
Czechia,Bruntál,49.9883,17.4647,15244.0
Czechia,Poděbrady,50.1425,15.1189,15156.0
Czechia,Česká Třebová,49.9019,16.4472,15119.0
Czechia,Varnsdorf,50.9117,14.6183,14716.0
Czechia,Bílina,50.5481,13.7761,14580.0
Czechia,Turnov,50.5872,15.1569,14502.0
Czechia,Tachov,49.7953,12.6331,14468.0
Czechia,Lyžbice,49.6669,18.6819,14467.0
Czechia,Ráj,49.8511,18.5639,14453.0
Czechia,Rokycany,49.7425,13.5956,14386.0
Czechia,Mariánské Lázně,49.9647,12.7011,14225.0
Denmark,Copenhagen,55.6805,12.5615,1366301.0
Denmark,Aarhus,56.1572,10.2107,290598.0
Denmark,Odense,55.4004,10.3833,182387.0
Denmark,Aalborg,57.0337,9.9166,143598.0
Denmark,Esbjerg,55.467,8.45,71921.0
Denmark,Randers,56.4607,10.0364,64057.0
Denmark,Horsens,55.8657,9.8735,63162.0
Denmark,Kolding,55.4929,9.4681,62338.0
Denmark,Vejle,55.709,9.535,61310.0
Denmark,Roskilde,55.65,12.0833,52580.0
Denmark,Herning,56.1333,8.9833,51193.0
Denmark,Silkeborg,56.1701,9.5652,50866.0
Denmark,Hørsholm,55.881,12.5011,47836.0
Denmark,Helsingør,56.0294,12.5863,47563.0
Denmark,Næstved,55.2249,11.7842,44996.0
Denmark,Viborg,56.4333,9.4,42234.0
Denmark,Fredericia,55.5758,9.7617,41243.0
Denmark,Køge,55.46,12.1834,38588.0
Denmark,Holstebro,56.3595,8.6208,37022.0
Denmark,Taastrup,55.6475,12.312,36193.0
Denmark,Hillerød,55.9333,12.3167,36043.0
Denmark,Slagelse,55.4027,11.3541,34648.0
Denmark,Holbæk,55.7135,11.7169,29960.0
Denmark,Sønderborg,54.9106,9.7928,28137.0
Denmark,Svendborg,55.0704,10.6167,27594.0
Denmark,Hjørring,57.4663,9.9889,25917.0
Denmark,Nørresundby,57.0483,9.9352,23718.0
Denmark,Ringsted,55.4411,11.8094,23498.0
Denmark,Frederikshavn,57.4337,10.5333,22961.0
Denmark,Haderslev,55.2524,9.4893,22182.0
Denmark,Birkerød,55.8423,12.4335,20853.0
Denmark,Farum,55.8099,12.3623,20317.0
Denmark,Skive,56.5638,9.0402,20176.0
Denmark,Nykøbing Falster,54.7655,11.8751,20105.0
Denmark,Skanderborg,56.0313,9.9317,20079.0
Denmark,Smørumnedre,55.7423,12.3028,19780.0
Denmark,Nyborg,55.3058,10.8034,17900.0
Denmark,Vordingborg,55.0104,11.9039,17868.0
Denmark,Solrød Strand,55.5364,12.2252,17382.0
Denmark,Frederikssund,55.8389,12.0676,17135.0
Denmark,Lillerød,55.8687,12.3458,16836.0
Denmark,Middelfart,55.4992,9.7445,16546.0
Denmark,Kalundborg,55.682,11.1004,16486.0
Denmark,Ikast,56.1367,9.16,16215.0
Denmark,Aabenraa,55.0362,9.418,15685.0
Denmark,Hedehusene,55.647,12.1936,14868.0
Denmark,Korsør,55.3266,11.15,14418.0
Denmark,Grenaa,56.4128,10.8956,14179.0
Denmark,Varde,55.6216,8.4807,14108.0
Denmark,Rønne,55.1009,14.7066,13798.0
Denmark,Thisted,56.9588,8.6964,13534.0
Denmark,Værløse,55.7825,12.3686,13203.0
Denmark,Odder,55.9772,10.1683,12914.0
Denmark,Brønderslev,57.2651,9.9599,12884.0
Denmark,Brødslev,57.2694,9.9472,12842.0
Denmark,Frederiksværk,55.9677,12.0215,12815.0
Denmark,Hedensted,55.7701,9.6967,12680.0
Denmark,Nakskov,54.8373,11.1284,12456.0
Denmark,Dragør,55.5946,12.669,12327.0
Denmark,Haslev,55.3179,11.974,12280.0
Denmark,Hobro,56.6381,9.7953,12191.0
Denmark,Jyllinge,55.7584,12.1123,10701.0
Denmark,Lystrup,56.2375,10.2378,10213.0
Denmark,Vejen,55.4812,9.1379,10206.0
Denmark,Struer,56.4862,8.6044,10112.0
Denmark,Ringkøbing,56.0864,8.2487,9975.0
Denmark,Humlebæk,55.9613,12.5324,9855.0
Denmark,Støvring,56.8909,9.831,9190.0
Denmark,Galten,56.159,9.9169,9177.0
Denmark,Nykøbing Mors,56.7917,8.8499,9068.0
Denmark,Fredensborg,55.9735,12.4039,8960.0
Denmark,Helsinge,56.0197,12.199,8906.0
Denmark,Sæby,57.3319,10.5225,8836.0
Denmark,Måløv,55.7553,12.3233,8693.0
Denmark,Aars,56.8038,9.5158,8657.0
Denmark,Løgten,56.2746,10.3118,8651.0
Denmark,Hundested,55.9667,11.8667,8520.0
Denmark,Sorø,55.433,11.5667,8271.0
Estonia,Tallinn,59.4372,24.7453,638076.0
Estonia,Tartu,58.38,26.7225,97435.0
Estonia,Narva,59.3758,28.1961,53626.0
Estonia,Pärnu,58.3833,24.5,40228.0
Estonia,Kohtla-Järve,59.3978,27.2572,33675.0
Estonia,Viljandi,58.3667,25.6,17407.0
Estonia,Maardu,59.4781,25.0161,16170.0
Estonia,Rakvere,59.35,26.35,15516.0
Estonia,Kuressaare,58.25,22.4833,12698.0
Estonia,Sillamäe,59.3931,27.7742,12439.0
Estonia,Võru,57.8486,26.9928,11865.0
Estonia,Valga,57.7833,26.0333,11792.0
Estonia,Keila,59.3086,24.4225,10499.0
Estonia,Jõhvi,59.3575,27.4269,10482.0
Estonia,Haapsalu,58.9394,23.5408,9375.0
Estonia,Paide,58.8833,25.5572,7793.0
Estonia,Põlva,58.0603,27.0694,5535.0
Estonia,Rapla,58.9944,24.8011,5132.0
Estonia,Jõgeva,58.7469,26.4,4851.0
Estonia,Kärdla,58.9981,22.7467,3160.0
Finland,Helsinki,60.1708,24.9375,1360075.0
Finland,Tampere,61.4981,23.76,334112.0
Finland,Espoo,60.2056,24.6556,314821.0
Finland,Vantaa,60.2944,25.0403,248199.0
Finland,Oulu,65.0142,25.4719,214814.0
Finland,Turku,60.4517,22.2669,202250.0
Finland,Jyväskylä,62.2417,25.7417,147856.0
Finland,Kuopio,62.8925,27.6783,124131.0
Finland,Lahti,60.9833,25.65,120809.0
Finland,Pori,61.4833,21.8,84026.0
Finland,Kouvola,60.8681,26.7042,78824.0
Finland,Joensuu,62.6,29.75,78175.0
Finland,Lappeenranta,61.0667,28.1833,72959.0
Finland,Vaasa,63.1,21.6167,69036.0
Finland,Hämeenlinna,60.9944,24.4667,68288.0
Finland,Seinäjoki,62.7917,22.8417,66271.0
Finland,Rovaniemi,66.5,25.7333,65329.0
Finland,Mikkeli,61.689,27.272,51919.0
Finland,Porvoo,60.3944,25.6639,51464.0
Finland,Salo,60.3861,23.125,51056.0
Finland,Kotka,60.4667,26.9417,50477.0
Finland,Kokkola,63.8367,23.1333,48299.0
Finland,Hyvinkää,60.6333,24.85,46925.0
Finland,Järvenpää,60.475,25.0917,46490.0
Finland,Lohja,60.25,24.0667,45645.0
Finland,Nurmijärvi,60.4667,24.8083,44833.0
Finland,Tuusula,60.4333,25.05,41475.0
Finland,Kirkkonummi,60.1167,24.4333,41154.0
Finland,Rauma,61.1333,21.5,38832.0
Finland,Kerava,60.4,25.1,38211.0
Finland,Kajaani,64.2311,27.7194,36513.0
Finland,Kaarina,60.4,22.3667,36389.0
Finland,Nokia,61.4767,23.5053,35730.0
Finland,Ylöjärvi,61.55,23.5833,33653.0
Finland,Kangasala,61.4667,24.0667,33601.0
Finland,Jyväskylän Maalaiskunta,62.2889,25.7417,31870.0
Finland,Savonlinna,61.8681,28.8861,31842.0
Finland,Vihti,60.4167,24.3167,28811.0
Finland,Riihimäki,60.7333,24.7667,28483.0
Finland,Raseborg,59.975,23.4333,27209.0
Finland,Raisio,60.4858,22.1692,25331.0
Finland,Imatra,61.1833,28.7667,24919.0
Finland,Lempäälä,61.3167,23.75,24711.0
Finland,Raahe,64.6833,24.4667,23797.0
Finland,Sastamala,61.3417,22.9083,23515.0
Finland,Hollola,60.9867,25.5167,22885.0
Finland,Sipoo,60.375,25.2667,22595.0
Finland,Siilinjärvi,63.075,27.66,21290.0
Finland,Klaukkala,60.382,24.7492,21019.0
Finland,Tornio,65.85,24.15,21018.0
Finland,Mäntsälä,60.6361,25.3194,20957.0
Finland,Pirkkala,61.4667,23.65,20763.0
Finland,Valkeakoski,61.2667,24.0333,20694.0
Finland,Lieto,60.505,22.4583,20637.0
Finland,Iisalmi,63.5567,27.1883,20618.0
Finland,Naantali,60.4667,22.0333,19999.0
Finland,Kuusankoski,60.9083,26.6236,19831.0
Finland,Korsholm,63.1125,21.6778,19763.0
Finland,Kurikka,62.6167,22.4,19759.0
Finland,Varkaus,62.3167,27.8917,19727.0
Finland,Hamina,60.5667,27.2,19534.0
Finland,Kempele,64.9125,25.5083,19514.0
Finland,Jakobstad,63.6667,22.7,19475.0
Finland,Kemi,65.7361,24.5636,19371.0
Finland,Jämsä,61.8667,25.1833,19182.0
Finland,Haukipudas,65.1833,25.35,18994.0
Finland,Laukaa,62.4167,25.95,18762.0
Finland,Äänekoski,62.6,25.725,17971.0
Finland,Heinola,61.2,26.0333,17953.0
Finland,Pieksämäki,62.3003,27.1642,17050.0
Finland,Vammala,61.3417,22.9083,16692.0
Finland,Forssa,60.8167,23.625,16469.0
Finland,Pielisjärvi,63.3,30.05,16150.0
Finland,Janakkala,60.9167,24.65,16123.0
Finland,Orimattila,60.8042,25.7333,15669.0
Finland,Loimaa,60.85,23.0583,15423.0
Finland,Ylivieska,64.075,24.5333,15369.0
Finland,Sippola,60.7392,27.0003,15278.0
Finland,Kauhava,63.1,23.0667,15165.0
Finland,Kontiolahti,62.7667,29.85,15136.0
Finland,Kuusamo,65.9667,29.1833,15019.0
Finland,Uusikaupunki,60.8,21.4167,14938.0
Finland,Nastola,60.95,25.9333,14890.0
Finland,Loviisa,60.4583,26.2333,14557.0
Finland,Lapua,62.97,23.0083,14024.0
Finland,Kiiminki,65.1333,25.775,13320.0
Finland,Kauhajoki,62.4319,22.1794,12618.0
Finland,Ulvila,61.4325,21.8825,12533.0
Finland,Kankaanpää,61.8,22.4,12394.0
Finland,Kalajoki,64.2667,23.95,12372.0
Finland,Ilmajoki,62.7333,22.5833,12369.0
Finland,Pargas,60.3,22.3,12266.0
Finland,Mikkelin Maalaiskunta,61.6776,27.2021,11988.0
Finland,Liperi,62.5333,29.3833,11969.0
Finland,Vehkalahti,60.5756,27.1439,11922.0
Finland,Mariehamn,60.1,19.9333,11812.0
Finland,Sääminki,61.8675,28.8786,11710.0
Finland,Paimio,60.45,22.7,11236.0
Finland,Pedersöre,63.6642,22.7006,11225.0
Finland,Valkeala,60.9389,26.7972,11195.0
France,Paris,48.8567,2.3522,11060000.0
France,Bordeaux,44.84,-0.58,994920.0
France,Marseille,43.2964,5.37,877215.0
France,Lyon,45.76,4.84,520774.0
France,Toulouse,43.6045,1.444,511684.0
France,Nice,43.7034,7.2663,353701.0
France,Nantes,47.2181,-1.5528,325070.0
France,Montpellier,43.6119,3.8772,307101.0
France,Strasbourg,48.5833,7.7458,291709.0
France,Lille,50.6278,3.0583,238695.0
France,Rennes,48.1147,-1.6794,227830.0
France,Toulon,43.1258,5.9306,180834.0
France,Reims,49.2628,4.0347,178478.0
France,Saint-Étienne,45.4347,4.3903,172569.0
France,Le Havre,49.49,0.1,166462.0
France,Villeurbanne,45.7667,4.8803,162207.0
France,Dijon,47.3167,5.0167,159941.0
France,Angers,47.4736,-0.5542,157555.0
France,Grenoble,45.1715,5.7224,156389.0
France,Nîmes,43.8383,4.3597,150444.0
France,Aix-en-Provence,43.5263,5.4454,147933.0
France,Clermont-Ferrand,45.7831,3.0824,147751.0
France,Le Mans,48.0077,0.1984,145182.0
France,Brest,48.39,-4.49,140993.0
France,Tours,47.3936,0.6892,138668.0
France,Amiens,49.892,2.299,134780.0
France,Annecy,45.916,6.133,131272.0
France,Limoges,45.8353,1.2625,129754.0
France,Metz,49.1203,6.1778,121695.0
France,Perpignan,42.6986,2.8956,120996.0
France,Boulogne-Billancourt,48.8352,2.2409,120205.0
France,Besançon,47.24,6.02,120057.0
France,Orléans,47.9025,1.909,116344.0
France,Rouen,49.4428,1.0886,116331.0
France,Saint-Denis,48.9356,2.3539,115237.0
France,Montreuil,48.8611,2.4436,110758.0
France,Caen,49.1814,-0.3636,108398.0
France,Argenteuil,48.9478,2.2489,107135.0
France,Mulhouse,47.75,7.34,104924.0
France,Nancy,48.6936,6.1846,104387.0
France,Roubaix,50.6901,3.1817,99507.0
France,Tourcoing,50.7239,3.1612,99160.0
France,Nanterre,48.8988,2.1969,98119.0
France,Vitry-sur-Seine,48.7875,2.3928,95282.0
France,Créteil,48.7911,2.4628,92859.0
France,Avignon,43.95,4.8075,91760.0
France,Colombes,48.9236,2.2522,90692.0
France,Aubervilliers,48.9131,2.3831,89489.0
France,Poitiers,46.58,0.34,89472.0
France,Dunkerque,51.0383,2.3775,87013.0
France,Aulnay-sous-Bois,48.9386,2.4906,86360.0
France,Versailles,48.805,2.135,83918.0
France,Courbevoic,48.8978,2.2531,81945.0
France,Rueil-Malmaison,48.876,2.181,80842.0
France,Béziers,43.3476,3.219,80815.0
France,La Rochelle,46.16,-1.15,79961.0
France,Pau,43.3,-0.37,78620.0
France,Champigny-sur-Marne,48.8172,2.5156,78367.0
France,Mérignac,44.8386,-0.6436,77136.0
France,Antibes,43.5808,7.1239,76612.0
France,Saint-Maur-des-Fossés,48.7994,2.4997,76010.0
France,Ajaccio,41.9267,8.7369,75343.0
France,Cannes,43.5513,7.0128,74040.0
France,Saint-Nazaire,47.2736,-2.2139,73111.0
France,Noisy-le-Grand,48.8478,2.5528,71632.0
France,Drancy,48.93,2.45,71312.0
France,Cergy,49.0361,2.0631,69578.0
France,Levallois-Perret,48.895,2.2872,68412.0
France,Issy-les-Moulineaux,48.8239,2.27,67695.0
France,Calais,50.9481,1.8564,67585.0
France,Colmar,48.0817,7.3556,67360.0
France,Pessac,44.8067,-0.6311,66874.0
France,Vénissieux,45.6978,4.8867,66701.0
France,Clichy,48.9044,2.3064,65102.0
France,Quimper,47.9967,-4.0964,64530.0
France,Ivry-sur-Seine,48.8078,2.3747,64526.0
France,Valence,44.9333,4.8917,64288.0
France,Bourges,47.0844,2.3964,64238.0
France,Antony,48.7539,2.2975,64026.0
France,La Seyne-sur-Mer,43.1,5.883,62905.0
France,Montauban,44.0181,1.3558,62487.0
France,Troyes,48.2997,4.0792,62443.0
France,Pantin,48.8966,2.4017,60954.0
France,Chambéry,45.57,5.9118,60251.0
France,Niort,46.3258,-0.4606,60074.0
France,Juan-les-Pins,43.5711,7.1094,60000.0
France,Le Blanc-Mesnil,48.9387,2.4614,59912.0
France,Neuilly-sur-Seine,48.8881,2.2686,59200.0
France,Sarcelles,48.9956,2.3808,58576.0
France,Fréjus,43.433,6.737,58499.0
France,Lorient,47.75,-3.36,58202.0
France,Villejuif,48.7919,2.3636,58142.0
France,Bellevue,48.871,2.385,57699.0
France,Maisons-Alfort,48.8058,2.4378,57422.0
France,Clamart,48.8014,2.2628,56882.0
France,Narbonne,43.1836,3.0042,56692.0
France,Meaux,48.9603,2.8883,56659.0
France,Beauvais,49.4303,2.0952,55906.0
France,Hyères,43.1199,6.1316,55384.0
France,Bobigny,48.9106,2.4397,55270.0
Germany,Berlin,52.52,13.405,4679500.0
Germany,Stuttgart,48.7775,9.18,2787724.0
Germany,Munich,48.1375,11.575,2606021.0
Germany,Hamburg,53.55,10.0,2496600.0
Germany,Cologne,50.9364,6.9528,1087353.0
Germany,Frankfurt,50.1106,8.6822,775790.0
Germany,Düsseldorf,51.2256,6.7767,631217.0
Germany,Leipzig,51.34,12.375,619879.0
Germany,Dortmund,51.5139,7.4653,595471.0
Germany,Essen,51.4508,7.0131,586608.0
Germany,Bremen,53.0758,8.8072,577026.0
Germany,Dresden,51.05,13.74,566222.0
Germany,Braunschweig,52.2667,10.5167,551000.0
Germany,Hannover,52.3667,9.7167,548186.0
Germany,Nuremberg,49.4539,11.0775,526091.0
Germany,Duisburg,51.4347,6.7625,503707.0
Germany,Bochum,51.4819,7.2158,366385.0
Germany,Wuppertal,51.2667,7.1833,358938.0
Germany,Bielefeld,52.0211,8.5347,338410.0
Germany,Bonn,50.7353,7.1022,335789.0
Germany,Münster,51.9625,7.6256,322904.0
Germany,Mannheim,49.4878,8.4661,316877.0
Germany,Karlsruhe,49.0092,8.404,309964.0
Germany,Augsburg,48.3689,10.8978,303150.0
Germany,Wiesbaden,50.0825,8.24,285522.0
Germany,Mönchengladbach,51.2,6.4333,268943.0
Germany,Gelsenkirchen,51.5167,7.1,265885.0
Germany,Aachen,50.7756,6.0836,252769.0
Germany,Chemnitz,50.8333,12.9167,250681.0
Germany,Kiel,54.3233,10.1394,248873.0
Germany,Halle,51.4828,11.9697,242172.0
Germany,Magdeburg,52.1317,11.6392,240114.0
Germany,Freiburg im Breisgau,47.995,7.85,237244.0
Germany,Krefeld,51.3333,6.5667,228550.0
Germany,Mainz,49.9994,8.2736,222889.0
Germany,Lübeck,53.8697,10.6864,219044.0
Germany,Oberhausen,51.4967,6.8706,211099.0
Germany,Rostock,54.0833,12.1333,210795.0
Germany,Kassel,51.3158,9.4979,204687.0
Germany,Hagen,51.3667,7.4833,190490.0
Germany,Potsdam,52.4006,13.0592,187119.0
Germany,Saarbrücken,49.2333,7.0,183509.0
Germany,Hamm,51.6833,7.8167,180761.0
Germany,Ludwigshafen,49.4811,8.4353,176110.0
Germany,Oldenburg,53.1439,8.2139,174629.0
Germany,Mülheim,51.4275,6.8825,173255.0
Germany,Osnabrück,52.2833,8.05,166960.0
Germany,Leverkusen,51.0333,6.9833,166414.0
Germany,Darmstadt,49.8722,8.6528,164792.0
Germany,Heidelberg,49.4167,8.7167,162960.0
Germany,Solingen,51.1719,7.0847,161545.0
Germany,Regensburg,49.0167,12.0833,159465.0
Germany,Herne,51.55,7.2167,157896.0
Germany,Paderborn,51.7181,8.7542,155749.0
Germany,Neuss,51.2,6.7,155163.0
Germany,Ingolstadt,48.7631,11.425,142308.0
Germany,Fürth,49.4667,11.0,132032.0
Germany,Heilbronn,49.15,9.2167,130093.0
Germany,Ulm,48.4,9.9833,129942.0
Germany,Pforzheim,48.895,8.705,128992.0
Germany,Würzburg,49.7833,9.9333,128246.0
Germany,Wolfsburg,52.4231,10.7872,127256.0
Germany,Göttingen,51.5339,9.9356,120261.0
Germany,Bottrop,51.5247,6.9228,118705.0
Germany,Reutlingen,48.4833,9.2167,118528.0
Germany,Erlangen,49.5833,11.0167,117806.0
Germany,Koblenz,50.3597,7.5978,115298.0
Germany,Bremerhaven,53.55,8.5833,114677.0
Germany,Remscheid,51.1833,7.2,112970.0
Germany,Trier,49.7567,6.6414,112737.0
Germany,Bergisch Gladbach,50.9918,7.1303,112660.0
Germany,Recklinghausen,51.585,7.1619,111693.0
Germany,Jena,50.9272,11.5861,110791.0
Germany,Moers,51.4592,6.6197,105606.0
Germany,Salzgitter,52.15,10.3333,105039.0
Germany,Hanau,50.1328,8.9169,103184.0
Germany,Gütersloh,51.9,8.3833,102464.0
Germany,Hildesheim,52.15,9.95,102325.0
Germany,Siegen,50.8833,8.0167,102114.0
Germany,Kaiserslautern,49.4447,7.7689,101486.0
Germany,Cottbus,51.7606,14.3342,100010.0
Germany,Schwerin,53.6333,11.4167,98733.0
Germany,Esslingen,48.7333,9.3167,95881.0
Germany,Witten,51.4333,7.3333,95724.0
Germany,Gießen,50.5833,8.6667,94996.0
